dataset,repeat,approach,mode,kernel,C,gamma,tol_single,tol_double,buffer_frac,tol_schedule,final_tol,min_rel_drop,time_sec,n_sv,roc_auc,accuracy,iters_single,iters_double,time_stageA,time_stageB,n_sv_stageA,n_used_stageB
gauss,3,double(precise),double(precise),poly,1.0,scale,0.001,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.18447816697880626,399,1.0,1.0,,,,,,
gauss,3,hybrid(SV-refit),hybrid(SV-refit),poly,1.0,scale,0.001,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.08522948599420488,193,1.0,1.0,,,0.07801979803480208,0.0072096879594028,170.0,536.0
gauss,1,double(precise),double(precise),poly,1.0,scale,0.001,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.1854332520160824,399,1.0,1.0,,,,,,
gauss,1,hybrid(SV-refit),hybrid(SV-refit),poly,1.0,scale,0.001,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.14251852594316006,327,1.0,1.0,,,0.13040747703053057,0.012111048912629485,319.0,678.0
gauss,2,double(precise),double(precise),poly,1.0,scale,0.001,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.17464761203154922,399,1.0,1.0,,,,,,
gauss,2,hybrid(SV-refit),hybrid(SV-refit),poly,1.0,scale,0.001,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.15730929211713374,322,1.0,1.0,,,0.14462755201384425,0.012681740103289485,319.0,678.0
gauss,3,double(precise),double(precise),poly,1.0,scale,0.001,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.1799089179839939,399,1.0,1.0,,,,,,
gauss,3,hybrid(SV-refit),hybrid(SV-refit),poly,1.0,scale,0.001,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.15002965298481286,323,1.0,1.0,,,0.13684409018605947,0.01318556279875338,319.0,678.0
gauss,1,double(precise),double(precise),poly,1.0,scale,0.001,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.17888431600295007,399,1.0,1.0,,,,,,
gauss,1,hybrid(SV-refit),hybrid(SV-refit),poly,1.0,scale,0.001,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.1926653920672834,385,1.0,1.0,,,0.17646482004784048,0.016200572019442916,397.0,752.0
gauss,2,double(precise),double(precise),poly,1.0,scale,0.001,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.17398954718373716,399,1.0,1.0,,,,,,
gauss,2,hybrid(SV-refit),hybrid(SV-refit),poly,1.0,scale,0.001,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.1931078180205077,387,1.0,1.0,,,0.1725389810744673,0.020568836946040392,397.0,752.0
gauss,3,double(precise),double(precise),poly,1.0,scale,0.001,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.172607985092327,399,1.0,1.0,,,,,,
gauss,3,hybrid(SV-refit),hybrid(SV-refit),poly,1.0,scale,0.001,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.19403051701374352,387,1.0,1.0,,,0.17319905501790345,0.020831461995840073,397.0,752.0
gauss,1,double(precise),double(precise),poly,1.0,scale,0.001,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.17456417996436357,399,1.0,1.0,,,,,,
gauss,1,hybrid(SV-refit),hybrid(SV-refit),poly,1.0,scale,0.001,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.19082091399468482,382,1.0,1.0,,,0.17559623788110912,0.015224676113575697,399.0,754.0
gauss,2,double(precise),double(precise),poly,1.0,scale,0.001,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.17361233104020357,399,1.0,1.0,,,,,,
gauss,2,hybrid(SV-refit),hybrid(SV-refit),poly,1.0,scale,0.001,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.1947638678830117,389,1.0,1.0,,,0.17342952801845968,0.02133433986455202,399.0,754.0
gauss,3,double(precise),double(precise),poly,1.0,scale,0.001,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.1722088879905641,399,1.0,1.0,,,,,,
gauss,3,hybrid(SV-refit),hybrid(SV-refit),poly,1.0,scale,0.001,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.18549916287884116,383,1.0,1.0,,,0.16965184593573213,0.015847316943109035,399.0,754.0
gauss,1,double(precise),double(precise),poly,1.0,scale,0.001,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.17209374392405152,399,1.0,1.0,,,,,,
gauss,1,hybrid(SV-refit),hybrid(SV-refit),poly,1.0,scale,0.001,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.18569619907066226,382,1.0,1.0,,,0.17011415492743254,0.015582044143229723,399.0,754.0
gauss,2,double(precise),double(precise),poly,1.0,scale,0.001,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.1706505820620805,399,1.0,1.0,,,,,,
gauss,2,hybrid(SV-refit),hybrid(SV-refit),poly,1.0,scale,0.001,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.19151852605864406,389,1.0,1.0,,,0.16996320593170822,0.02155532012693584,399.0,754.0
gauss,3,double(precise),double(precise),poly,1.0,scale,0.001,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.2722641699947417,399,1.0,1.0,,,,,,
gauss,3,hybrid(SV-refit),hybrid(SV-refit),poly,1.0,scale,0.001,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.198284104000777,383,1.0,1.0,,,0.18254176597110927,0.015742338029667735,399.0,754.0
gauss,1,double(precise),double(precise),poly,1.0,auto,0.01,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.17803775612264872,399,1.0,1.0,,,,,,
gauss,1,hybrid(SV-refit),hybrid(SV-refit),poly,1.0,auto,0.01,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.08681953395716846,195,1.0,1.0,,,0.07966200588271022,0.0071575280744582415,170.0,536.0
gauss,2,double(precise),double(precise),poly,1.0,auto,0.01,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.17518336814828217,399,1.0,1.0,,,,,,
gauss,2,hybrid(SV-refit),hybrid(SV-refit),poly,1.0,auto,0.01,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.08602948696352541,185,1.0,1.0,,,0.07875868584960699,0.007270801113918424,170.0,536.0
gauss,3,double(precise),double(precise),poly,1.0,auto,0.01,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.1773340308573097,399,1.0,1.0,,,,,,
gauss,3,hybrid(SV-refit),hybrid(SV-refit),poly,1.0,auto,0.01,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.08110935590229928,193,1.0,1.0,,,0.07344651594758034,0.007662839954718947,170.0,536.0
gauss,1,double(precise),double(precise),poly,1.0,auto,0.01,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.1769263381138444,399,1.0,1.0,,,,,,
gauss,1,hybrid(SV-refit),hybrid(SV-refit),poly,1.0,auto,0.01,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.13757134904153645,327,1.0,1.0,,,0.1267547500319779,0.010816599009558558,319.0,678.0
gauss,2,double(precise),double(precise),poly,1.0,auto,0.01,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.16982082719914615,399,1.0,1.0,,,,,,
gauss,2,hybrid(SV-refit),hybrid(SV-refit),poly,1.0,auto,0.01,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.1499091200530529,322,1.0,1.0,,,0.13785806600935757,0.01205105404369533,319.0,678.0
gauss,3,double(precise),double(precise),poly,1.0,auto,0.01,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.18280520802363753,399,1.0,1.0,,,,,,
gauss,3,hybrid(SV-refit),hybrid(SV-refit),poly,1.0,auto,0.01,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.15523372311145067,323,1.0,1.0,,,0.1424274800810963,0.01280624303035438,319.0,678.0
gauss,1,double(precise),double(precise),poly,1.0,auto,0.01,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.17904505017213523,399,1.0,1.0,,,,,,
gauss,1,hybrid(SV-refit),hybrid(SV-refit),poly,1.0,auto,0.01,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.18844311404973269,384,1.0,1.0,,,0.1730321969371289,0.015410917112603784,394.0,749.0
gauss,2,double(precise),double(precise),poly,1.0,auto,0.01,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.17693391884677112,399,1.0,1.0,,,,,,
gauss,2,hybrid(SV-refit),hybrid(SV-refit),poly,1.0,auto,0.01,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.19499076902866364,386,1.0,1.0,,,0.1747019460890442,0.020288822939619422,394.0,749.0
gauss,3,double(precise),double(precise),poly,1.0,auto,0.01,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.17806609813123941,399,1.0,1.0,,,,,,
gauss,3,hybrid(SV-refit),hybrid(SV-refit),poly,1.0,auto,0.01,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.19185235700570047,384,1.0,1.0,,,0.1765467261429876,0.01530563086271286,394.0,749.0
gauss,1,double(precise),double(precise),poly,1.0,auto,0.01,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.17678914405405521,399,1.0,1.0,,,,,,
gauss,1,hybrid(SV-refit),hybrid(SV-refit),poly,1.0,auto,0.01,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.18919646996073425,384,1.0,1.0,,,0.17379495198838413,0.01540151797235012,394.0,749.0
gauss,2,double(precise),double(precise),poly,1.0,auto,0.01,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.17789024394005537,399,1.0,1.0,,,,,,
gauss,2,hybrid(SV-refit),hybrid(SV-refit),poly,1.0,auto,0.01,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.1948860299307853,386,1.0,1.0,,,0.17396650300361216,0.020919526927173138,394.0,749.0
gauss,3,double(precise),double(precise),poly,1.0,auto,0.01,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.17663582297973335,399,1.0,1.0,,,,,,
gauss,3,hybrid(SV-refit),hybrid(SV-refit),poly,1.0,auto,0.01,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.18502094992436469,384,1.0,1.0,,,0.1701908779796213,0.014830071944743395,394.0,749.0
gauss,1,double(precise),double(precise),poly,1.0,auto,0.01,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.17608769005164504,399,1.0,1.0,,,,,,
gauss,1,hybrid(SV-refit),hybrid(SV-refit),poly,1.0,auto,0.01,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.18662951979786158,384,1.0,1.0,,,0.17142352182418108,0.015205997973680496,394.0,749.0
gauss,2,double(precise),double(precise),poly,1.0,auto,0.01,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.17897499608807266,399,1.0,1.0,,,,,,
gauss,2,hybrid(SV-refit),hybrid(SV-refit),poly,1.0,auto,0.01,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.19733193097636104,386,1.0,1.0,,,0.1761143789626658,0.02121755201369524,394.0,749.0
gauss,3,double(precise),double(precise),poly,1.0,auto,0.01,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.17804432311095297,399,1.0,1.0,,,,,,
gauss,3,hybrid(SV-refit),hybrid(SV-refit),poly,1.0,auto,0.01,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.18746782187372446,384,1.0,1.0,,,0.17160937888547778,0.01585844298824668,394.0,749.0
gauss,1,double(precise),double(precise),poly,1.0,auto,0.001,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.17750555090606213,399,1.0,1.0,,,,,,
gauss,1,hybrid(SV-refit),hybrid(SV-refit),poly,1.0,auto,0.001,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.08712015091441572,195,1.0,1.0,,,0.07992737786844373,0.00719277304597199,170.0,536.0
gauss,2,double(precise),double(precise),poly,1.0,auto,0.001,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.16961905593052506,399,1.0,1.0,,,,,,
gauss,2,hybrid(SV-refit),hybrid(SV-refit),poly,1.0,auto,0.001,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.09359875600785017,185,1.0,1.0,,,0.08696652110666037,0.006632234901189804,170.0,536.0
gauss,3,double(precise),double(precise),poly,1.0,auto,0.001,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.17382401996292174,399,1.0,1.0,,,,,,
gauss,3,hybrid(SV-refit),hybrid(SV-refit),poly,1.0,auto,0.001,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.08145667403005064,193,1.0,1.0,,,0.07422676915302873,0.007229904877021909,170.0,536.0
gauss,1,double(precise),double(precise),poly,1.0,auto,0.001,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.17310088593512774,399,1.0,1.0,,,,,,
gauss,1,hybrid(SV-refit),hybrid(SV-refit),poly,1.0,auto,0.001,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.13672340009361506,327,1.0,1.0,,,0.12567709106951952,0.011046309024095535,319.0,678.0
gauss,2,double(precise),double(precise),poly,1.0,auto,0.001,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.1650001450907439,399,1.0,1.0,,,,,,
gauss,2,hybrid(SV-refit),hybrid(SV-refit),poly,1.0,auto,0.001,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.15089735598303378,322,1.0,1.0,,,0.13886644202284515,0.012030913960188627,319.0,678.0
gauss,3,double(precise),double(precise),poly,1.0,auto,0.001,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.17892134608700871,399,1.0,1.0,,,,,,
gauss,3,hybrid(SV-refit),hybrid(SV-refit),poly,1.0,auto,0.001,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.1501124780625105,323,1.0,1.0,,,0.1378514738753438,0.01226100418716669,319.0,678.0
gauss,1,double(precise),double(precise),poly,1.0,auto,0.001,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.17948063695803285,399,1.0,1.0,,,,,,
gauss,1,hybrid(SV-refit),hybrid(SV-refit),poly,1.0,auto,0.001,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.19166486919857562,385,1.0,1.0,,,0.17584878019988537,0.015816088998690248,397.0,752.0
gauss,2,double(precise),double(precise),poly,1.0,auto,0.001,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.17633671313524246,399,1.0,1.0,,,,,,
gauss,2,hybrid(SV-refit),hybrid(SV-refit),poly,1.0,auto,0.001,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.19593847007490695,387,1.0,1.0,,,0.17503737518563867,0.02090109488926828,397.0,752.0
gauss,3,double(precise),double(precise),poly,1.0,auto,0.001,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.17710673506371677,399,1.0,1.0,,,,,,
gauss,3,hybrid(SV-refit),hybrid(SV-refit),poly,1.0,auto,0.001,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.19433112698607147,387,1.0,1.0,,,0.17373398202471435,0.020597144961357117,397.0,752.0
gauss,1,double(precise),double(precise),poly,1.0,auto,0.001,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.1785030858591199,399,1.0,1.0,,,,,,
gauss,1,hybrid(SV-refit),hybrid(SV-refit),poly,1.0,auto,0.001,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.19496459607034922,382,1.0,1.0,,,0.17940835701301694,0.015556239057332277,399.0,754.0
gauss,2,double(precise),double(precise),poly,1.0,auto,0.001,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.17894418095238507,399,1.0,1.0,,,,,,
gauss,2,hybrid(SV-refit),hybrid(SV-refit),poly,1.0,auto,0.001,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.20402808510698378,389,1.0,1.0,,,0.18305310606956482,0.02097497903741896,399.0,754.0
gauss,3,double(precise),double(precise),poly,1.0,auto,0.001,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.1784805739298463,399,1.0,1.0,,,,,,
gauss,3,hybrid(SV-refit),hybrid(SV-refit),poly,1.0,auto,0.001,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.19447368592955172,383,1.0,1.0,,,0.17918051593005657,0.015293169999495149,399.0,754.0
gauss,1,double(precise),double(precise),poly,1.0,auto,0.001,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.17779483599588275,399,1.0,1.0,,,,,,
gauss,1,hybrid(SV-refit),hybrid(SV-refit),poly,1.0,auto,0.001,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.19561935705132782,382,1.0,1.0,,,0.17961242399178445,0.01600693305954337,399.0,754.0
gauss,2,double(precise),double(precise),poly,1.0,auto,0.001,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.17739003105089068,399,1.0,1.0,,,,,,
